| GMM3        | BRYBND | 5000 | 0.04756522178649902 | 32 | 1.3573798851197572e-13 | 6.712608746936221e-07 | 35  | 33  |
| GMM2        | BRYBND | 5000 | 0.16915202140808105 | 94 | 1.2391850852971402e-14 | 8.000885961789377e-07 | 285 | 95  |
| scipy_lbfgs | BRYBND | 5000 | 0.04617452621459961 | 31 | 2.9263085662336075e-13 | 6.819008894048651e-07 | 34  | 34  |
| scipy_cg    | BRYBND | 5000 | 0.12952518463134766 | 63 | 3.7174967025031334e-13 | 8.359529606081495e-07 | 114 | 114 |
| --          | --     | --   | --                  | -- | --                     | --                    | --  | --  |
| GMM1        | CHAINWOO | 4000 | 10.643832683563232 | 5000 | 10449.088437953782 | 10.392336051049638     | 5062 | 14999 |
| GMM3        | CHAINWOO | 4000 | 0.8515431880950928 | 691  | 4.572767194587696  | 9.961062672599358e-07  | 995  | 692   |
| GMM2        | CHAINWOO | 4000 | 0.4713621139526367 | 321  | 4.574280020802682  | 9.786010446433124e-07  | 1006 | 322   |
| scipy_lbfgs | CHAINWOO | 4000 | 5.40418004989624   | 5000 | 10334.27956342311  | 13.257870554912        | 5398 | 5398  |
| scipy_cg    | CHAINWOO | 4000 | 0.7047114372253418 | 507  | 4.5727671945872865 | 3.3181808887228215e-06 | 896  | 896   |
| --          | --       | --   | --                 | --   | --                 | --                     | --   | --    |
| GMM1        | CLPLATEB | 4970 | 1.0251011848449707 | 353  | -0.005094785288853042  | 9.401494716714304e-07 | 355  | 1058 |
| GMM3        | CLPLATEB | 4970 | 2.284954071044922  | 1454 | -0.005094764923492912  | 9.566604139152692e-07 | 1781 | 1455 |
| GMM2        | CLPLATEB | 4970 | 0.67181396484375   | 352  | -0.005094784990788269  | 9.413028328482382e-07 | 1056 | 353  |
| scipy_lbfgs | CLPLATEB | 4970 | 0.5953056812286377 | 412  | -0.005094783331902515  | 8.12064789232955e-07  | 428  | 428  |
| scipy_cg    | CLPLATEB | 4970 | 1.3967862129211426 | 823  | -0.0050947388914374565 | 7.792257796752795e-07 | 1238 | 1238 |
| --          | --       | --   | --                 | --   | --                     | --                    | --   | --   |
| GMM1        | CLPLATEC | 4970 | 11.640941858291626 | 3888 | -0.0050207242045356435 | 8.245851403028651e-07 | 3890  | 11663 |
| GMM3        | CLPLATEC | 4970 | 8.1888587474823    | 5000 | -0.0007042161599877242 | 0.0036574413982504678 | 6563  | 5001  |
| GMM2        | CLPLATEC | 4970 | 9.819411993026733  | 5000 | -0.005020706884242029  | 7.35002745865797e-05  | 15000 | 5001  |
| scipy_lbfgs | CLPLATEC | 4970 | 7.455203533172607  | 5000 | -0.00401897974443495   | 0.010285066707587434  | 5132  | 5132  |
| scipy_cg    | CLPLATEC | 4970 | 8.781527042388916  | 5000 | -0.000840376446518253  | 0.004619343805016839  | 7516  | 7516  |
| --          | --       | --   | --                 | --   | --                     | --                    | --    | --    |
| GMM1        | COSINE | 10000 | 0.11206817626953125  | 23 | -9999.0 | 2.894997121382805e-06  | 30 | 67 |
| GMM3        | COSINE | 10000 | 0.03264164924621582  | 14 | -9999.0 | 2.229704646781866e-06  | 17 | 14 |
| GMM2        | COSINE | 10000 | 0.03536701202392578  | 12 | -9999.0 | 1.8781979044467392e-06 | 37 | 12 |
| scipy_lbfgs | COSINE | 10000 | 0.041901588439941406 | 12 | -9999.0 | 2.0791481277816562e-07 | 21 | 21 |
| scipy_cg    | COSINE | 10000 | 0.0509953498840332   | 10 | -9999.0 | 3.1381412378321505e-07 | 28 | 28 |
| --          | --     | --    | --                   | -- | --      | --                     | -- | -- |
| GMM1        | CRAGGLVY | 5000 | 0.35523462295532227 | 91  | 1688.2153097141936 | 6.383412435972957e-06  | 155 | 271 |
| GMM3        | CRAGGLVY | 5000 | 0.3206479549407959  | 145 | 1688.215309714206  | 1.0972214138003922e-05 | 277 | 145 |
| GMM2        | CRAGGLVY | 5000 | 0.2597637176513672  | 98  | 1688.2153097143862 | 1.564608812391899e-05  | 336 | 98  |
| scipy_lbfgs | CRAGGLVY | 5000 | 0.1940631866455078  | 80  | 1688.2153097144221 | 1.2256181400706508e-05 | 125 | 125 |
| scipy_cg    | CRAGGLVY | 5000 | 0.31760501861572266 | 102 | 1688.2153097147875 | 1.952560805546736e-05  | 232 | 221 |
| --          | --       | --   | --                  | --  | --                 | --                     | --  | --  |
| GMM1        | CURLY10 | 10000 | 15.539854288101196 | 5000 | -1003162.6551708601 | 0.02808023494507981  | 5006  | 14999 |
| GMM3        | CURLY10 | 10000 | 8.172155857086182  | 5000 | -1003161.5389526807 | 0.027490979153781528 | 5009  | 5001  |
| GMM2        | CURLY10 | 10000 | 9.923136472702026  | 5000 | -1003162.6625503881 | 0.02894045015018299  | 15000 | 5001  |
| scipy_lbfgs | CURLY10 | 10000 | 9.462223052978516  | 5000 | -1003162.6317177769 | 0.02669290314410762  | 5154  | 5154  |
| scipy_cg    | CURLY10 | 10000 | 9.151426792144775  | 5000 | -1003161.822126508  | 0.01812754644101866  | 7578  | 7578  |
| --          | --      | --    | --                 | --   | --                  | --                   | --    | --    |
| GMM1        | CURLY20 | 10000 | 20.658873558044434 | 5000 | -1003148.8772762532 | 0.21201351343012964 | 5003  | 14999 |
| GMM3        | CURLY20 | 10000 | 10.147265672683716 | 5000 | -1003158.664422953  | 0.21241969825101092 | 5026  | 5001  |
| GMM2        | CURLY20 | 10000 | 13.206136226654053 | 5000 | -1003162.3765267201 | 0.07959318439555028 | 15002 | 5001  |
| scipy_lbfgs | CURLY20 | 10000 | 11.479288816452026 | 5000 | -1003162.2728929527 | 0.07618211283969285 | 5124  | 5124  |
| scipy_cg    | CURLY20 | 10000 | 12.136418581008911 | 5000 | -1003159.841599159  | 0.11728644124408351 | 7544  | 7544  |
| --          | --      | --    | --                 | --   | --                  | --                  | --    | --    |
| GMM1        | DEGTRID2 | 100001 | 2.914154291152954  | 106 | -99999.49999999856 | 2.7427580662209294e-06 | 124 | 316 |
| GMM3        | DEGTRID2 | 100001 | 2.1951799392700195 | 136 | -99999.49999999264 | 1.9555330794673864e-06 | 189 | 136 |
| GMM2        | DEGTRID2 | 100001 | 1.2787399291992188 | 72  | -99999.49999998801 | 6.446968668250008e-06  | 221 | 72  |
| scipy_lbfgs | DEGTRID2 | 100001 | 3.027576208114624  | 97  | -99999.49999999694 | 3.431770114303845e-06  | 227 | 227 |
| scipy_cg    | DEGTRID2 | 100001 | 2.0855636596679688 | 77  | -99999.4999999855  | 2.950782087562942e-06  | 203 | 193 |
| --          | --       | --     | --                 | --  | --                 | --                     | --  | --  |
| GMM1        | DIAGIQB | 1000 | 0.05490446090698242  | 40  | -inf                    | 8.583519817794195e+64   | 216  | 121  |
| GMM3        | DIAGIQB | 1000 | 0.2891504764556885   | 508 | nan                     | 5.792598099252716e+155  | 1585 | 509  |
| GMM2        | DIAGIQB | 1000 | 0.20977377891540527  | 495 | -5.188459168084994e+297 | 1.5860512006632873e+149 | 1485 | 495  |
| scipy_lbfgs | DIAGIQB | 1000 | 0.031842947006225586 | 12  | nan                     | 2.4414648443886747e+152 | 237  | 237  |
| scipy_cg    | DIAGIQB | 1000 | 0.69032883644104     | 37  | nan                     | nan                     | 3798 | 3798 |
| --          | --      | --   | --                   | --  | --                      | --                      | --   | --   |
| GMM1        | DIAGIQE | 1000 | 0.045055389404296875 | 33  | -inf                   | 2.1222227529841967e+49  | 56   | 100  |
| GMM3        | DIAGIQE | 1000 | 0.2579982280731201   | 500 | nan                    | 4.100414250313698e+155  | 1577 | 501  |
