| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV-bs_Newton | DIXMAANJ  | 3000  | 0.10711812973022461    | 43     | 1.003165968127769       | 0.0008080114299306274  | 500      | 44       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANJ  | 3000  | 0.03474235534667969    | 38     | 1.0006464740166374      | 0.0005320639521335826  | 42       | 42       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANK  | 3000  | 1.7163431644439697     | 1651   | 1.0000073014489672      | 0.0009994221980190552  | 3304     | 3303     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANK  | 3000  | 0.05230593681335449    | 27     | 1.0069359882354156      | 0.0008499764822054816  | 246      | 29       | 3        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANK  | 3000  | 0.39701271057128906    | 86     | 1.000150562225582       | 0.000996853414158173   | 739      | 775      | 8        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANK  | 3000  | 0.0703725814819336     | 39     | 1.0038796941904267      | 0.0006021322607151549  | 278      | 41       | 1        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANK  | 3000  | 0.0859231948852539     | 35     | 1.0012300601325157      | 0.0007725186865413842  | 413      | 36       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANK  | 3000  | 0.027243375778198242   | 30     | 1.0015342519077375      | 0.0006470894806855595  | 33       | 33       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANL  | 3000  | 2.4341578483581543     | 2376   | 1.0000052146804832      | 0.00099908544784783    | 4754     | 4753     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANL  | 3000  | 0.03543972969055176    | 21     | 1.0043061432696188      | 0.000881097671172167   | 165      | 23       | 3        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANL  | 3000  | 0.2968595027923584     | 85     | 1.0001227681361493      | 0.0009949053803959133  | 541      | 552      | 13       | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANL  | 3000  | 0.13835549354553223    | 76     | 1.002314931079661       | 0.0007620958532447992  | 552      | 78       | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANL  | 3000  | 0.09262609481811523    | 38     | 1.0002932818186512      | 0.0004368257955428423  | 450      | 39       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANL  | 3000  | 0.03249502182006836    | 37     | 1.0002975743671665      | 0.0008299733435082703  | 40       | 40       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANM1 | 3000  | 0.9889562129974365     | 1476   | 1.0004035145445815      | 0.000999610295972133   | 2954     | 2953     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANM1 | 3000  | 0.10171675682067871    | 99     | 1.0318653209071311      | 0.0009869567443288522  | 662      | 101      | 15       | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANM1 | 3000  | 19.209969758987427     | 3836   | 1.0026239723042367      | 0.000999809124208551   | 46063    | 49898    | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANM1 | 3000  | 0.4781961441040039     | 347    | 1.0286779137590552      | 0.0008975042384177349  | 2425     | 349      | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANM1 | 3000  | 0.2800943851470947     | 165    | 1.0315102863100478      | 0.0009312425685053573  | 1904     | 166      | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANM1 | 3000  | 0.06191873550415039    | 95     | 1.0103517626035619      | 0.0008297833459288146  | 100      | 100      | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANN  | 3000  | 1.1130173206329346     | 1092   | 1.000035403704085       | 0.0009993048576858391  | 2186     | 2185     | nan      | nan       | nan      |
