| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANC   | 3000   | 0.010006427764892578   | 8      | 1.000000020494191        | 0.00014961197892180293  | 33       | 9        | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANC   | 3000   | 0.005893230438232422   | 6      | 1.0000006288380945       | 0.00078102269160807     | 18       | 7        | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAAND   | 3000   | 0.012462854385375977   | 10     | 1.0000000179583333       | 0.00011908825116863298  | 41       | 11       | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAAND   | 3000   | 0.007954835891723633   | 8      | 1.0000000338425914       | 0.00010992181443477     | 25       | 9        | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANE1  | 3000   | 0.7413733005523682     | 840    | 1.000610314742149        | 0.0009985014694260537   | 3361     | 841      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANE1  | 3000   | 0.0478816032409668     | 71     | 1.0005639661211037       | 0.0009568842619318712   | 213      | 72       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANF   | 3000   | 0.1772167682647705     | 146    | 1.0008003524273594       | 0.0009997476342210015   | 585      | 147      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANF   | 3000   | 0.020939111709594727   | 22     | 1.001871393620131        | 0.0009323212790769554   | 66       | 23       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANG   | 3000   | 0.15265727043151855    | 126    | 1.0007794901347362       | 0.0009837434981467446   | 505      | 127      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANG   | 3000   | 0.017960309982299805   | 19     | 1.0019533242766319       | 0.000948047016757654    | 57       | 20       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANH   | 3000   | 0.14150547981262207    | 117    | 1.0007393136860832       | 0.0009998633117838322   | 469      | 118      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANH   | 3000   | 0.021062850952148438   | 22     | 1.0010171952455247       | 0.000813044463385454    | 67       | 23       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANI1  | 3000   | 2.8575398921966553     | 3247   | 1.0022788083979213       | 0.0009998695471619473   | 12989    | 3248     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANI1  | 3000   | 0.0986177921295166     | 147    | 1.0013840423607163       | 0.0009789157248203846   | 441      | 148      | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANJ   | 3000   | 0.4489624500274658     | 374    | 1.0002461953588617       | 0.000995029800711949    | 1497     | 375      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANJ   | 3000   | 0.026478290557861328   | 28     | 1.0020781296650891       | 0.0009692210045323739   | 84       | 29       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANK   | 3000   | 0.372725248336792      | 310    | 1.0002087690311083       | 0.0009968669055123614   | 1241     | 311      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANK   | 3000   | 0.023490190505981445   | 25     | 1.0017639793106698       | 0.0009871774772897452   | 75       | 26       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANL   | 3000   | 0.29082369804382324    | 241    | 1.0001911405812567       | 0.0009934319181818003   | 965      | 242      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANL   | 3000   | 0.021936893463134766   | 23     | 1.001854326930571        | 0.0009065161448748472   | 70       | 24       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANM1  | 3000   | 3.319878101348877      | 3772   | 1.0027214488021936       | 0.0009994543190778686   | 15089    | 3773     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANM1  | 3000   | 0.0882267951965332     | 131    | 1.0029047628859302       | 0.0009648887178572055   | 393      | 132      | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANN   | 3000   | 1.3551216125488281     | 1127   | 1.0007447250167576       | 0.0009988842484056654   | 4509     | 1128     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANN   | 3000   | 0.04043412208557129    | 43     | 1.0034938410035017       | 0.0009923291901947648   | 129      | 44       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANO   | 3000   | 1.1086533069610596     | 926    | 1.000660920955649        | 0.000995772501899006    | 3705     | 927      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANO   | 3000   | 0.038084983825683594   | 41     | 1.0028246342648395       | 0.0009377403875614637   | 123      | 42       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANP   | 3000   | 0.9405918121337891     | 781    | 1.0005265915995096       | 0.0009974446910107023   | 3125     | 782      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANP   | 3000   | 0.03314542770385742    | 35     | 1.0027538093676194       | 0.0009807543222323046   | 105      | 36       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXON3DQ   | 10000  | 5.624295473098755      | 3204   | 0.03944532227026609      | 0.0009995493279669754   | 12817    | 3205     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXON3DQ   | 10000  | 4.814659118652344      | 3999   | 0.0010000000937031568    | 0.0009996252810777762   | 11997    | 4000     | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DQDRTIC    | 5000   | 1.4492411613464355     | 875    | 2.4927245776314627e-07   | 0.0009959042922528358   | 3501     | 876      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DQDRTIC    | 5000   | 0.010113716125488281   | 7      | 1.2101862406892354e-09   | 0.0009471398191999462   | 26       | 8        | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DQRTIC     | 5000   | 0.034638166427612305   | 34     | 0.027440193455520453     | 0.000453966228434595    | 138      | 35       | 0        | 0         | ----     |
| QPS-Newton_Matteo | DQRTIC     | 5000   | 0.019845962524414062   | 24     | 0.027312500576364973     | 0.0005847919003826851   | 97       | 25       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | EDENSCH    | 2000   | 0.037526607513427734   | 37     | 12003.284592177532       | 0.0006818109725934551   | 149      | 38       | 0        | 0         | ----     |
| QPS-Newton_Matteo | EDENSCH    | 2000   | 0.020019054412841797   | 24     | 12003.284592049957       | 0.00039199098749032046  | 78       | 25       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | EIGENALS   | 2550   | 62.56178069114685      | 5000   | 106.61213671292215       | 10.155534347926093      | 20003    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | EIGENALS   | 2550   | 54.43399453163147      | 5000   | 0.047728882437418796     | 0.31042919554597825     | 15001    | 5001     | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
