| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV           | DIXMAAND  | 3000  | 1.6703009605407715     | 1034   | 1.0000001981340754      | 0.0009459097043317137  | 2070     | 2069     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAAND  | 3000  | 0.020029544830322266   | 6      | 1.0000011359752388      | 0.0006634332483457027  | 58       | 8        | 1        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAAND  | 3000  | 0.061347007751464844   | 7      | 1.0000000000163294      | 8.171922234495458e-06  | 73       | 77       | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAAND  | 3000  | 0.022417068481445312   | 5      | 1.0000096213609453      | 0.0004568528007810859  | 58       | 7        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAAND  | 3000  | 0.03299689292907715    | 8      | 1.0000030109106968      | 0.0005885049721969774  | 98       | 9        | 0        | --        | --       |
| scipy_lbfgs        | DIXMAAND  | 3000  | 0.04977226257324219    | 12     | 1.0000063122524319      | 0.0007019886026335744  | 14       | 14       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANE1 | 3000  | 1.7896344661712646     | 1605   | 1.0000331513806593      | 0.0009986252289363045  | 3212     | 3211     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANE1 | 3000  | 0.15670108795166016    | 102    | 1.001083836210488       | 0.0009121004839519583  | 591      | 104      | 17       | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANE1 | 3000  | 6.550446271896362      | 844    | 1.0003876927202         | 0.0009989030552937143  | 10032    | 10861    | 3        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANE1 | 3000  | 0.4779043197631836     | 197    | 1.0012128015664494      | 0.0009436297868853039  | 1374     | 199      | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANE1 | 3000  | 0.3574185371398926     | 118    | 1.0011079888885515      | 0.000941734730292519   | 1415     | 119      | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANE1 | 3000  | 0.07958626747131348    | 76     | 1.001214354221325       | 0.00087420754578069    | 81       | 81       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANF  | 3000  | 1.6666066646575928     | 1034   | 1.0000188378800265      | 0.000998436653596822   | 2070     | 2069     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANF  | 3000  | 0.05548834800720215    | 24     | 1.0002069211474192      | 0.0009970390735900764  | 160      | 26       | 4        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANF  | 3000  | 1.1546826362609863     | 112    | 1.0004007795811698      | 0.0009517087877756558  | 1280     | 1382     | 2        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANF  | 3000  | 0.055577754974365234   | 20     | 1.0007766378305845      | 0.0006683569761478949  | 132      | 22       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANF  | 3000  | 0.2720644474029541     | 69     | 1.0006845636988873      | 0.0008255128749825164  | 815      | 70       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANF  | 3000  | 0.06214118003845215    | 46     | 1.0008362980165506      | 0.0009272754546801426  | 49       | 49       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANG  | 3000  | 2.391690731048584      | 1478   | 1.0000137274822396      | 0.0009999572779746098  | 2958     | 2957     | nan      | nan       | nan      |
