| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Diagonale8    | BROWNAL    | 1000   | 0.029364585876464844   | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
| QPS-Newton        | BROWNAL    | 1000   | 0.04036831855773926    | 3      | 2.45955754094239e-11     | 7.579247334058639e-06   | 24       | 4        | 0        | 0         | ----     |
| QPS-Newton_Matteo | BROWNAL    | 1000   | 0.03088092803955078    | 2      | 2.7257926320195056e-11   | 8.395462879917659e-05   | 19       | 3        | 0        | 0         | ----     |
| scipy_lbfgs       | BROWNAL    | 1000   | 0.02353191375732422    | 3      | 3.2376386688221427e-11   | 1.1334099672503009e-05  | 5        | 5        | nan      | nan       | nan      |
| scipy_cg          | BROWNAL    | 1000   | 0.05388236045837402    | 2      | 2.5142934326112574e-11   | 9.980023430848332e-06   | 12       | 12       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | BROYDN3DLS | 5000   | 0.03148055076599121    | 19     | 7.449863301856832e-08    | 0.0008615736958931167   | 21       | 56       | 0        | 0         | ----     |
| QPS-Diagonale1    | BROYDN3DLS | 5000   | 0.02855825424194336    | 31     | 3.4339648999805095e-08   | 0.0006764005195508668   | 33       | 32       | 0        | 0         | ----     |
| QPS-Diagonale2    | BROYDN3DLS | 5000   | 0.03705096244812012    | 36     | 4.3084217381916347e-08   | 0.0006576030870417786   | 45       | 37       | 0        | 0         | ----     |
| QPS-Diagonale3    | BROYDN3DLS | 5000   | 0.026050090789794922   | 29     | 5.697445107983556e-08    | 0.0009389428909911002   | 31       | 30       | 0        | 0         | ----     |
| QPS-Diagonale4    | BROYDN3DLS | 5000   | 0.03692746162414551    | 36     | 8.52502449959535e-09     | 0.000264737888516901    | 50       | 37       | 0        | 0         | ----     |
| QPS-Diagonale5    | BROYDN3DLS | 5000   | 0.08322572708129883    | 83     | 0.397067151510809        | 0.0006873519535167188   | 202      | 84       | 0        | 0         | ----     |
| QPS-Diagonale6    | BROYDN3DLS | 5000   | 0.049919843673706055   | 45     | 9.334744746045246e-08    | 0.0008028894669836605   | 139      | 46       | 0        | 0         | ----     |
| QPS-Diagonale7    | BROYDN3DLS | 5000   | 3.7632577419281006     | 5000   | 25.925133727807022       | 45.16594050392996       | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BROYDN3DLS | 5000   | 3.771470785140991      | 5000   | 25.952691498776467       | 46.146490894135084      | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | BROYDN3DLS | 5000   | 0.02338552474975586    | 19     | 7.453290229299497e-08    | 0.0008617864846867379   | 75       | 20       | 0        | 0         | ----     |
| QPS-Newton_Matteo | BROYDN3DLS | 5000   | 0.02172398567199707    | 20     | 3.9227221454395555e-08   | 0.0006637125695508042   | 60       | 21       | 0        | 0         | ----     |
| scipy_lbfgs       | BROYDN3DLS | 5000   | 0.03963351249694824    | 34     | 0.7125279260028289       | 0.0003883670829038855   | 40       | 40       | nan      | nan       | nan      |
| scipy_cg          | BROYDN3DLS | 5000   | 0.033219099044799805   | 23     | 5.670883256108654e-08    | 0.0006709753232910617   | 50       | 50       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | BROYDNBDLS | 5000   | 0.14507651329040527    | 52     | 7.881132102736225e-08    | 0.000887525403709135    | 55       | 155      | 0        | 0         | ----     |
| QPS-Diagonale1    | BROYDNBDLS | 5000   | 0.03922677040100098    | 28     | 4.194042302005312e-08    | 0.00037917109680097883  | 32       | 29       | 0        | 0         | ----     |
| QPS-Diagonale2    | BROYDNBDLS | 5000   | 0.0514373779296875     | 34     | 6.284675321652261e-08    | 0.0008559577794363479   | 45       | 35       | 0        | 0         | ----     |
| QPS-Diagonale3    | BROYDNBDLS | 5000   | 0.02892136573791504    | 21     | 9.739338117111086e-08    | 0.0006769263250067103   | 24       | 22       | 0        | 0         | ----     |
| QPS-Diagonale4    | BROYDNBDLS | 5000   | 0.05437135696411133    | 37     | 1.417290432649761e-07    | 0.0009019821229221688   | 46       | 38       | 0        | 0         | ----     |
