| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV-bs_lbfgs  | DIXMAANA1 | 3000  | 0.007496833801269531   | 4      | 1.00002092452885        | 0.0002795041527285792  | 45       | 6        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANA1 | 3000  | 0.008574247360229492   | 5      | 1.0003483552925592      | 0.0007955552744314219  | 61       | 6        | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANA1 | 3000  | 0.0075757503509521484  | 9      | 1.0002602369299431      | 0.0008019704517380876  | 11       | 11       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANB  | 3000  | 0.35112810134887695    | 355    | 1.0000002395743266      | 0.0009816292661333854  | 712      | 711      | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANB  | 3000  | 0.0415492057800293     | 4      | 1.0000000176143433      | 5.599287707321004e-05  | 236      | 6        | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANB  | 3000  | 0.11788773536682129    | 4      | 1.0000000000514062      | 8.40278870286613e-06   | 235      | 239      | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANB  | 3000  | 0.009992599487304688   | 4      | 1.0000001737073465      | 5.248471387040017e-05  | 45       | 6        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANB  | 3000  | 0.021403789520263672   | 9      | 1.0000062769577414      | 0.0005852889197502572  | 110      | 10       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANB  | 3000  | 0.00914907455444336    | 9      | 1.0000100938776726      | 0.0006158030962490976  | 11       | 11       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANC  | 3000  | 0.5860936641693115     | 601    | 1.0000002026488108      | 0.0009209848366370192  | 1204     | 1203     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANC  | 3000  | 0.047616004943847656   | 4      | 1.0000000800749322      | 0.00017149352883738653 | 271      | 6        | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANC  | 3000  | 0.11111259460449219    | 4      | 1.0000000035120926      | 8.594766700447084e-05  | 222      | 226      | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANC  | 3000  | 0.010566473007202148   | 4      | 1.0000034544750673      | 0.0004595078624813489  | 48       | 6        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANC  | 3000  | 0.025343894958496094   | 11     | 1.000000803611163       | 0.00042560463797562356 | 129      | 12       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANC  | 3000  | 0.010627269744873047   | 11     | 1.0000001567050585      | 8.299074456518169e-05  | 13       | 13       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAAND  | 3000  | 1.004589319229126      | 1034   | 1.0000001981340754      | 0.0009459097043317137  | 2070     | 2069     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAAND  | 3000  | 0.062215328216552734   | 5      | 1.0000000085208         | 9.738760713521035e-05  | 360      | 7        | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAAND  | 3000  | 0.14568352699279785    | 5      | 1.000000019001075       | 8.393427150468196e-05  | 293      | 298      | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAAND  | 3000  | 0.012675046920776367   | 5      | 1.0000096213609453      | 0.0004568528007810859  | 58       | 7        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAAND  | 3000  | 0.018938302993774414   | 8      | 1.0000030109106968      | 0.0005885049721969774  | 98       | 9        | 0        | --        | --       |
| scipy_lbfgs        | DIXMAAND  | 3000  | 0.011332511901855469   | 12     | 1.0000063122524319      | 0.0007019886026335744  | 14       | 14       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANE1 | 3000  | 1.0270464420318604     | 1605   | 1.0000331513806593      | 0.0009986252289363045  | 3212     | 3211     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANE1 | 3000  | 1.4814260005950928     | 152    | 1.0001752298060187      | 0.0009884115502548573  | 12318    | 154      | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANE1 | 3000  | 0.9927458763122559     | 36     | 1.0008415997134732      | 0.0007090630940753372  | 3014     | 3050     | 0        | --        | --       |
