| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton_Matteo | ARGTRIGLS  | 1000   | 30.764567613601685     | 1590   | 1.5789017224211442e-07   | 0.0009916730713238463   | 4778     | 1591     | 0        | 0         | ----     |
| scipy_lbfgs       | ARGTRIGLS  | 1000   | 37.60725402832031      | 2103   | 1.2321518713910233e-08   | 0.0008181717628932796   | 2175     | 2175     | nan      | nan       | nan      |
| scipy_cg          | ARGTRIGLS  | 1000   | 108.81366801261902     | 4186   | 2.6071759137981446e-07   | 0.0009994217028951322   | 6309     | 6309     | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | BDEXP      | 5000   | 0.009983062744140625   | 8      | 0.2257072577014447       | 0.0007655421756041464   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale2    | BDEXP      | 5000   | 0.009851694107055664   | 8      | 0.2257072577014447       | 0.0007655421756041464   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale3    | BDEXP      | 5000   | 0.009189128875732422   | 8      | 0.22570725770144393      | 0.0007655421756116149   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale4    | BDEXP      | 5000   | 0.009706258773803711   | 8      | 0.22570725770144393      | 0.0007655421756116149   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale5    | BDEXP      | 5000   | 0.016408205032348633   | 16     | 0.036854929782625584     | 0.00012149698916555291  | 21       | 17       | 0        | 0         | ----     |
| QPS-Diagonale6    | BDEXP      | 5000   | 0.012872934341430664   | 13     | 0.007212631790857314     | 0.0007039157286969845   | 15       | 14       | 0        | 0         | ----     |
| QPS-Diagonale7    | BDEXP      | 5000   | 0.016504526138305664   | 17     | 0.0005086414142113559    | 0.0008604886449492663   | 19       | 18       | 0        | 0         | ----     |
| QPS-Diagonale8    | BDEXP      | 5000   | 0.013797521591186523   | 14     | 0.007673293051311443     | 0.00035351365316892277  | 16       | 15       | 0        | 0         | ----     |
| QPS-Newton        | BDEXP      | 5000   | 0.009418487548828125   | 6      | 0.13925510509718647      | 0.0003258576025561351   | 23       | 7        | 0        | 0         | ----     |
| QPS-Newton_Matteo | BDEXP      | 5000   | 0.006959199905395508   | 5      | 0.22271663694927527      | 0.0005652143941111492   | 15       | 6        | 0        | 0         | ----     |
| scipy_lbfgs       | BDEXP      | 5000   | 0.015094518661499023   | 9      | 0.3509771884672362       | 0.0008113657703203593   | 11       | 11       | nan      | nan       | nan      |
| scipy_cg          | BDEXP      | 5000   | 0.009323835372924805   | 3      | 0.22091352503048564      | 0.0006528444867541963   | 11       | 11       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | BOX        | 10000  | 0.24913787841796875    | 95     | -1864.5364728693637      | 0.0009324009717411874   | 108      | 96       | 0        | 0         | ----     |
| QPS-Diagonale2    | BOX        | 10000  | 0.15990996360778809    | 50     | -1864.5379265632396      | 0.00031849186096116755  | 93       | 51       | 0        | 0         | ----     |
| QPS-Diagonale3    | BOX        | 10000  | 0.09219169616699219    | 30     | -1864.5379265495567      | 0.0006756818521111985   | 58       | 31       | 0        | 0         | ----     |
| QPS-Diagonale4    | BOX        | 10000  | 0.16400718688964844    | 52     | -1864.537925788084       | 0.0004542013360824271   | 97       | 53       | 0        | 0         | ----     |
| QPS-Diagonale5    | BOX        | 10000  | 0.464200496673584      | 163    | -1864.5379263594862      | 0.0005223349833123891   | 308      | 164      | 0        | 0         | ----     |
| QPS-Diagonale6    | BOX        | 10000  | 184.86884927749634     | 5000   | -1864.5379265480444      | 0.0014287051564036979   | 278571   | 5001     | 0        | 0         | ----     |
| QPS-Diagonale7    | BOX        | 10000  | 11.590174436569214     | 5000   | -52.09369098420722       | 261.6431156735573       | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BOX        | 10000  | 11.559007167816162     | 5000   | -52.09207266856551       | 832.8530613805034       | 5002     | 5001     | 0        | 0         | ----     |
