| GMM1        | ARWHEAD | 5000 | 1157.7160279750824   | 5000 | 0.0                    | 1.9440078094065447e-06 | 5014993 | 10005 |
| GMM3        | ARWHEAD | 5000 | 0.009534835815429688 | 7    | 1.1100009800202315e-12 | 7.028731729974425e-08  | 14      | 8     |
| GMM2        | ARWHEAD | 5000 | 1162.04359126091     | 5000 | 0.0                    | 6.472111316266263e-06  | 5043963 | 5001  |
| scipy_cg    | ARWHEAD | 5000 | 0.043602943420410156 | 4    | 0.0                    | 7.099563652186266e-05  | 49      | 37    |
| --          | --      | --   | --                   | --   | --                     | --                     | --      | --    |
| GMM1        | BDQRTIC | 5000 | 20.765113830566406  | 5000 | 20006.256878432887 | 0.00023757493681777494 | 43738 | 14999 |
| GMM3        | BDQRTIC | 5000 | 18.47952699661255   | 5000 | 20006.256878432065 | 7.982181246513065e-05  | 63642 | 5001  |
| GMM2        | BDQRTIC | 5000 | 25.236786603927612  | 5000 | 20006.25687881373  | 0.003579644956931032   | 98507 | 5001  |
| scipy_cg    | BDQRTIC | 5000 | 0.2751810550689697  | 97   | 20006.25688011654  | 0.0032161159811164523  | 288   | 277   |
| --          | --      | --   | --                  | --   | --                 | --                     | --    | --    |
| GMM1        | BROYDN7D | 5000 | 6.593557119369507  | 1411 | 2015.6532301347195 | 9.577078774469783e-07  | 1418   | 4232 |
| GMM3        | BROYDN7D | 5000 | 59.9971079826355   | 5000 | 1979.2383889669477 | 1.243273953344115e-06  | 110656 | 5001 |
| GMM2        | BROYDN7D | 5000 | 73.26214289665222  | 5000 | 2006.6215368005492 | 1.9734248853930936e-06 | 144070 | 5001 |
| scipy_cg    | BROYDN7D | 5000 | 4.412349700927734  | 1690 | 1928.2597780782442 | 4.669284679681418e-06  | 2387   | 2379 |
| --          | --       | --   | --                 | --   | --                 | --                     | --     | --   |
| GMM1        | BRYBND | 5000 | 0.30177879333496094 | 93 | 2.974332216934218e-14  | 9.095605156136063e-07 | 96  | 278 |
| GMM3        | BRYBND | 5000 | 0.05504441261291504 | 32 | 1.3573798851197572e-13 | 6.712608746936221e-07 | 35  | 33  |
| GMM2        | BRYBND | 5000 | 0.19498133659362793 | 94 | 1.2391850852971402e-14 | 8.000885961789377e-07 | 285 | 95  |
| scipy_cg    | BRYBND | 5000 | 0.16170954704284668 | 63 | 3.7174967025031334e-13 | 8.359529606081495e-07 | 114 | 114 |
| --          | --     | --   | --                  | -- | --                     | --                    | --  | --  |
| GMM1        | CHAINWOO | 4000 | 10.18047833442688   | 5000 | 10449.088437953782 | 10.392336051049638     | 5062 | 14999 |
| GMM3        | CHAINWOO | 4000 | 0.7782163619995117  | 691  | 4.572767194587696  | 9.961062672599358e-07  | 995  | 692   |
| GMM2        | CHAINWOO | 4000 | 0.43863844871520996 | 321  | 4.574280020802682  | 9.786010446433124e-07  | 1006 | 322   |
| scipy_cg    | CHAINWOO | 4000 | 0.781841516494751   | 507  | 4.5727671945872865 | 3.3181808887228215e-06 | 896  | 896   |
| --          | --       | --   | --                  | --   | --                 | --                     | --   | --    |
| GMM1        | CLPLATEB | 4970 | 1.0635871887207031 | 353  | -0.005094785288853042  | 9.401494716714304e-07 | 355  | 1058 |
| GMM3        | CLPLATEB | 4970 | 2.2394676208496094 | 1454 | -0.005094764923492912  | 9.566604139152692e-07 | 1781 | 1455 |
| GMM2        | CLPLATEB | 4970 | 0.8579926490783691 | 352  | -0.005094784990788269  | 9.413028328482382e-07 | 1056 | 353  |
| scipy_cg    | CLPLATEB | 4970 | 1.7767102718353271 | 823  | -0.0050947388914374565 | 7.792257796752795e-07 | 1238 | 1238 |
| --          | --       | --   | --                 | --   | --                     | --                    | --   | --   |
| GMM1        | CLPLATEC | 4970 | 12.316763401031494 | 3888 | -0.0050207242045356435 | 8.245851403028651e-07 | 3890  | 11663 |
| GMM3        | CLPLATEC | 4970 | 8.210720300674438  | 5000 | -0.0007042161599877242 | 0.0036574413982504678 | 6563  | 5001  |
| GMM2        | CLPLATEC | 4970 | 10.29457974433899  | 5000 | -0.005020706884242029  | 7.35002745865797e-05  | 15000 | 5001  |
| scipy_cg    | CLPLATEC | 4970 | 9.375035524368286  | 5000 | -0.000840376446518253  | 0.004619343805016839  | 7516  | 7516  |
| --          | --       | --   | --                 | --   | --                     | --                    | --    | --    |
| GMM1        | COSINE | 10000 | 0.11245918273925781  | 23 | -9999.0 | 4.77456589987627e-07   | 30 | 68 |
| GMM3        | COSINE | 10000 | 0.03219199180603027  | 14 | -9999.0 | 5.80933889524413e-07   | 17 | 15 |
| GMM2        | COSINE | 10000 | 0.03557538986206055  | 12 | -9999.0 | 2.3540543854616606e-07 | 37 | 13 |
| scipy_cg    | COSINE | 10000 | 0.05242776870727539  | 10 | -9999.0 | 3.1381412378321505e-07 | 28 | 28 |
| --          | --     | --    | --                   | -- | --      | --                     | -- | -- |
| GMM1        | CRAGGLVY | 5000 | 77.16424822807312   | 5000 | 1688.2153097141063 | 4.974799144873143e-06  | 161760 | 10200 |
| GMM3        | CRAGGLVY | 5000 | 85.49215340614319   | 5000 | 1688.2153097142045 | 1.0972213341779724e-05 | 189486 | 5001  |
| GMM2        | CRAGGLVY | 5000 | 86.77731919288635   | 5000 | 1688.215309714382  | 1.564569024466861e-05  | 196289 | 5001  |
| scipy_cg    | CRAGGLVY | 5000 | 0.3357253074645996  | 102  | 1688.2153097147875 | 1.952560805546736e-05  | 232    | 221   |
| --          | --       | --   | --                  | --   | --                 | --                     | --     | --    |
| GMM1        | CURLY10 | 10000 | 15.055922269821167 | 5000 | -1003162.6551708601 | 0.02808023494507981  | 5006  | 14999 |
| GMM3        | CURLY10 | 10000 | 7.94175386428833   | 5000 | -1003161.5389526807 | 0.027490979153781528 | 5009  | 5001  |
| GMM2        | CURLY10 | 10000 | 9.867945194244385  | 5000 | -1003162.6625503881 | 0.02894045015018299  | 15000 | 5001  |
| scipy_cg    | CURLY10 | 10000 | 9.774513959884644  | 5000 | -1003161.822126508  | 0.01812754644101866  | 7578  | 7578  |
| --          | --      | --    | --                 | --   | --                  | --                   | --    | --    |
| GMM1        | CURLY20 | 10000 | 20.32883596420288  | 5000 | -1003148.8772762532 | 0.21201351343012964 | 5003  | 14999 |
| GMM3        | CURLY20 | 10000 | 10.04123067855835  | 5000 | -1003158.664422953  | 0.21241969825101092 | 5026  | 5001  |
| GMM2        | CURLY20 | 10000 | 13.47498106956482  | 5000 | -1003162.3765267201 | 0.07959318439555028 | 15002 | 5001  |
| scipy_cg    | CURLY20 | 10000 | 13.552319765090942 | 5000 | -1003159.841599159  | 0.11728644124408351 | 7544  | 7544  |
| --          | --      | --    | --                 | --   | --                  | --                  | --    | --    |
| GMM1        | DEGTRID2 | 100001 | 669.4140901565552  | 5000 | -99999.4999999988  | 2.3711528991388064e-06 | 169058 | 14999 |
| GMM3        | DEGTRID2 | 100001 | 612.9494423866272  | 5000 | -99999.49999999485 | 2.342846513680996e-06  | 171475 | 5001  |
| GMM2        | DEGTRID2 | 100001 | 582.835489988327   | 5000 | -99999.4999999923  | 1.3644672209878195e-06 | 171486 | 5001  |
| scipy_cg    | DEGTRID2 | 100001 | 2.0962321758270264 | 77   | -99999.4999999855  | 2.950782087562942e-06  | 203    | 193   |
| --          | --       | --     | --                 | --   | --                 | --                     | --     | --    |
| GMM1        | DIAGPQB | 1000 | 8.425246715545654  | 5000 | -821.9672833407851 | 2.4994822407364836e-06 | 150751 | 14999 |
| GMM3        | DIAGPQB | 1000 | 7.596524000167847  | 5000 | -821.9672833407834 | 2.230809553971369e-06  | 149887 | 5001  |
| GMM2        | DIAGPQB | 1000 | 7.8259196281433105 | 5000 | -821.9672833407824 | 4.534377878506746e-06  | 163758 | 5001  |
| scipy_cg    | DIAGPQB | 1000 | 1.6227524280548096 | 5000 | -763.6548217601576 | 1.2881878012773447     | 7584   | 7584  |
| --          | --      | --   | --                 | --   | --                 | --                     | --     | --    |
| GMM1        | DIAGPQE | 1000 | 0.06966257095336914  | 157 | -3.7427354302748825 | 8.9790180202165e-07    | 159 | 470 |
| GMM3        | DIAGPQE | 1000 | 0.050518035888671875 | 157 | -3.7427354302748093 | 9.043960880195101e-07  | 159 | 158 |
| GMM2        | DIAGPQE | 1000 | 0.05248880386352539  | 157 | -3.74273543027489   | 9.233176007095167e-07  | 471 | 158 |
| scipy_cg    | DIAGPQE | 1000 | 0.12088418006896973  | 336 | -3.7427354302739246 | 1.5990828139411661e-06 | 552 | 540 |
| --          | --      | --   | --                   | --  | --                  | --                     | --  | --  |
| GMM1        | DIAGPQT | 1000 | 0.0667867660522461   | 153  | -502.0440105249258  | 9.85897889549392e-07  | 155  | 458  |
| GMM3        | DIAGPQT | 1000 | 0.048624515533447266 | 153  | -502.0440105249258  | 9.855649663048638e-07 | 155  | 154  |
| GMM2        | DIAGPQT | 1000 | 0.0505833625793457   | 153  | -502.0440105249258  | 9.87423452780689e-07  | 459  | 154  |
| scipy_cg    | DIAGPQT | 1000 | 1.6407828330993652   | 5000 | -487.75010793059454 | 5.557718082788203     | 7575 | 7575 |
| --          | --      | --   | --                   | --   | --                  | --                    | --   | --   |
| GMM1        | DIXMAANA1 | 3000 | 0.009584665298461914 | 8  | 1.0000000001293459 | 6.847206030102277e-07  | 11 | 23 |
| GMM3        | DIXMAANA1 | 3000 | 0.008044004440307617 | 12 | 1.0000000001077771 | 5.791121401236252e-07  | 14 | 13 |
| GMM2        | DIXMAANA1 | 3000 | 0.005414009094238281 | 7  | 1.0000000000121578 | 1.6518889719221029e-07 | 21 | 8  |
| scipy_cg    | DIXMAANA1 | 3000 | 0.005609750747680664 | 4  | 1.0000000001956344 | 7.957433037909722e-07  | 11 | 11 |
| --          | --        | --   | --                   | -- | --                 | --                     | -- | -- |
| GMM1        | DIXMAANB | 3000 | 0.014470100402832031 | 9  | 1.0                | 1.3698739325889686e-08 | 11 | 26 |
| GMM3        | DIXMAANB | 3000 | 0.009547948837280273 | 11 | 1.0000000000000009 | 5.228631738968588e-08  | 13 | 12 |
| GMM2        | DIXMAANB | 3000 | 0.00854802131652832  | 8  | 1.0000000000000526 | 3.6113898006837834e-07 | 24 | 9  |
